JDTDB,Calendar_Date,X,Y,Z,VX,VY,VZ
2461016.0,A.D. 2025-Dec-06 12:00:00.0000,-486368.6380736599,-827998.5514523266,20217.5713101679,0.01254616905982553,-0.0001092807082484805,-0.0002356086361459768
2461016.25,A.D. 2025-Dec-06 18:00:00.0000,-486097.6544744617,-828000.8656201084,20212.48245349934,0.01254490492506708,-0.0001049951062630516,-0.0002355818747605946
2461016.5,A.D. 2025-Dec-07 00:00:00.0000,-485826.6981811473,-828003.0872847458,20207.39416976133,0.01254364075541584,-0.0001007155915118092,-0.0002355555879297568
2461016.75,A.D. 2025-Dec-07 06:00:00.0000,-485555.7691933074,-828005.2165770183,20202.30644864659,0.01254237665789798,-9.644209843622763e-05,-0.0002355297808380408
2461017.0,A.D. 2025-Dec-07 12:00:00.0000,-485284.8675082627,-828007.2536262695,20197.21927974111,0.0125411127357136,-9.217455966317064e-05,-0.0002355044581786196
2461017.25,A.D. 2025-Dec-07 18:00:00.0000,-485013.9931211455,-828009.1985603704,20192.13265253481,0.01253984908828141,-8.791290620460164e-05,-0.0002354796241736208
2461017.5,A.D. 2025-Dec-08 00:00:00.0000,-484743.1460249809,-828011.0515056853,20187.04655643122,0.0125385858112913,-8.365706764768959e-05,-0.0002354552825944204
2461017.75,A.D. 2025-Dec-08 06:00:00.0000,-484472.3262107671,-828012.8125870442,20181.96098075714,0.01253732299676388,-7.940697233530856e-05,-0.0002354314367817916
2461018.0,A.D. 2025-Dec-08 12:00:00.0000,-484201.5336675536,-828014.481927718,20176.87591477158,0.01253606073311615,-7.516254753698129e-05,-0.0002354080896658312
2461018.25,A.D. 2025-Dec-08 18:00:00.0000,-483930.7683825182,-828016.0596493955,20171.79134767456,0.01253479910523237,-7.092371961037228e-05,-0.0002353852437855958
2461018.5,A.D. 2025-Dec-09 00:00:00.0000,-483660.0303410429,-828017.545872167,20166.70726861537,0.01253353819453947,-6.66904141534798e-05,-0.0002353629013083888
2461018.75,A.D. 2025-Dec-09 06:00:00.0000,-483389.3195267876,-828018.9407145088,20161.62366670044,0.01253227807908613,-6.246255614771805e-05,-0.0002353410640486418
2461019.0,A.D. 2025-Dec-09 12:00:00.0000,-483118.6359217617,-828020.2442932707,20156.54053100024,0.01253101883362485,-5.824007009211749e-05,-0.0002353197334863446
2461019.25,A.D. 2025-Dec-09 18:00:00.0000,-482847.9795063952,-828021.4567236686,20151.45785055717,0.01252976052969642,-5.402288012890003e-05,-0.0002352989107849849
2461019.5,A.D. 2025-Dec-10 00:00:00.0000,-482577.3502596064,-828022.5781192763,20146.37561439141,0.01252850323571599,-4.98109101607132e-05,-0.0002352785968089629
2461019.75,A.D. 2025-Dec-10 06:00:00.0000,-482306.7481588692,-828023.6085920227,20141.29381150793,0.01252724701706043,-4.560408395982586e-05,-0.0002352587921404554
