JDTDB,Calendar_Date,X,Y,Z,VX,VY,VZ
2460993.25,A.D. 2025-Nov-13 18:00:00.0000,-216380624.6116894,37552826.12396675,8752994.381475406,-12.78930812615049,66.27509386641348,-3.803337704002672
2460993.5,A.D. 2025-Nov-14 00:00:00.0000,-216656242.4533011,38984254.66853392,8670816.858662616,-12.73091943525713,66.26453427573077,-3.805685689366875
2460993.75,A.D. 2025-Nov-14 06:00:00.0000,-216930602.8067021,40415451.78340996,8588589.039504215,-12.67287454586322,66.25366617570654,-3.807994812598555
2460994.0,A.D. 2025-Nov-14 12:00:00.0000,-217203713.1306873,41846410.86859442,8506311.76082779,-12.61517645739262,66.24249547431708,-3.810265315356794
2460994.25,A.D. 2025-Nov-14 18:00:00.0000,-217475580.9471133,43277125.45171461,8423985.854149574,-12.55782800976064,66.23102808035286,-3.812497447721086
2460994.5,A.D. 2025-Nov-15 00:00:00.0000,-217746213.8374724,44707589.18800335,8341612.145496203,-12.50083188519643,66.21926989974015,-3.814691467847258
2460994.75,A.D. 2025-Nov-15 06:00:00.0000,-218015619.4395073,46137795.8601982,8259191.455234053,-12.44419061016281,66.20722683196612,-3.816847641625326
2460995.0,A.D. 2025-Nov-15 12:00:00.0000,-218283805.443868,47567739.37836487,8176724.597905748,-12.38790655736769,66.19490476660948,-3.81896624233967
2460995.25,A.D. 2025-Nov-15 18:00:00.0000,-218550779.5908131,48997413.77964652,8094212.382074192,-12.33198194786159,66.18230957997763,-3.821047550331851
2460995.5,A.D. 2025-Nov-16 00:00:00.0000,-218816549.6669579,50426813.22794186,8011655.61017368,-12.27641885321552,66.16944713185124,-3.823091852666572
2460995.75,A.D. 2025-Nov-16 06:00:00.0000,-219081123.5020691,51855932.01351397,7929055.078368291,-12.22121919777389,66.15632326233793,-3.825099442800937
2460996.0,A.D. 2025-Nov-16 12:00:00.0000,-219344508.9659102,53284764.5525323,7846411.576417334,-12.16638476097667,66.14294378883436,-3.827070620257501
2460996.25,A.D. 2025-Nov-16 18:00:00.0000,-219606713.965137,54713305.38655037,7763725.887547839,-12.11191717974594,66.12931450309821,-3.829005690301386
2460996.5,A.D. 2025-Nov-17 00:00:00.0000,-219867746.4402456,56141549.18192131,7680998.788333952,-12.05781795093091,66.1154411684297,-3.830904963621599
2460996.75,A.D. 2025-Nov-17 06:00:00.0000,-220127614.3625738,57569490.72915369,7598231.048583195,-12.0040884338068,66.10132951696278,-3.832768756017082
2460997.0,A.D. 2025-Nov-17 12:00:00.0000,-220386325.7313566,58997124.94221011,7515423.431229435,-11.95072985262233,66.08698524706541,-3.834597388087527
2460997.25,A.D. 2025-Nov-17 18:00:00.0000,-220643888.570838,60424446.85775069,7432576.692232467,-11.89774329919064,66.07241402084915,-3.836391184929241
2460997.5,A.D. 2025-Nov-18 00:00:00.0000,-220900310.9274384,61851451.63432411,7349691.580484159,-11.84512973551915,66.05762146178675,-3.838150475836322
2460997.75,A.D. 2025-Nov-18 06:00:00.0000,-221155600.8669796,63278134.55150816,7266768.837720908,-11.79288999647362,66.04261315243741,-3.839875594007349
2460998.0,A.D. 2025-Nov-18 12:00:00.0000,-221409766.4719676,64704491.00900242,7183809.19844247,-11.74102479247152,66.02739463227886,-3.841566876257652
2460998.25,A.D. 2025-Nov-18 18:00:00.0000,-221662815.8389338,66130516.52567528,7100813.389836863,-11.6895347122007,66.01197139564451,-3.843224662737416
2460998.5,A.D. 2025-Nov-19 00:00:00.0000,-221914757.0758353,67556206.73856746,7017782.131711327,-11.63842022535891,65.99634888976556,-3.844849296655784
2460998.75,A.D. 2025-Nov-19 06:00:00.0000,-222165598.2995142,68981557.40185434,6934716.136429198,-11.58768168540981,65.9805325129156,-3.84644112401098
2460999.0,A.D. 2025-Nov-19 12:00:00.0000,-222415347.6332171,70406564.38576944,6851616.10885248,-11.53731933235186,65.964527612657,-3.848000493326658
2460999.25,A.D. 2025-Nov-19 18:00:00.0000,-222664013.2041743,71831223.67549093,6768482.746290147,-11.48733329549601,65.94833948418712,-3.849527755394547
